Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
e4811dab20256860602eabe13d79c802	k__Metazoa; p__Chordata; c__Chondrichthyes; o__Lamniformes; f__Alopiidae; g__Alopias	0.7654850522436254
5725a00694aec4655beadeb55892a98a	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.999841799432544
003dcc02ecaed0eb00b90a2248366fca	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9998527316270961
e927861cff9a141631d635116d680e3e	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Agonidae; g__Hemitripterus; s__americanus	0.9915666300093787
5fb5a5894ef5507e11e5f8b8d8252c28	k__Metazoa; p__Chordata	0.999999999999994
d5f82e78d16d10395052905ecd3b4350	k__Metazoa; p__Chordata	1.0000000000000049
e2ea5301b503dab6d727b57cea2db3ff	k__Metazoa; p__Chordata	0.9999999999999992
d33a664360126f7996dba70b8a75160f	k__Metazoa; p__Chordata	1.0000000000000069
90b9c1bdcc8ac26e7c09beccb25bf181	k__Metazoa; p__Chordata	0.999999999999988
a9ecd83e8821807fcafea2cb58602c64	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Agonidae; g__Hemitripterus; s__americanus	0.9836277659885533
623dd7cb4e2acf18a43066a239b66be6	k__Metazoa; p__Chordata	0.9999999999999897
e2315c96683aabafb8846784a364f0e8	k__Metazoa; p__Chordata; c__Actinopteri; o__Gadiformes; f__Gadidae; g__Gadus	0.852368842915314
9428f72fe5501e7d10cb7add19faac79	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9997811813051751
053fdcda5edb4436de68a868b1e10de9	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Anarhichadidae; g__Anarhichas; s__lupus	0.9975739995055882
91bd3c228680cdfe50d71d60e58a7223	k__Metazoa; p__Chordata	1.0000000000000027
dfce5ca877326125d0e4aa614e2b9963	k__Metazoa; p__Chordata	0.9999999999999968
7786b82cb895c6ff8a1269fd2ad9777b	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Zoarcidae; g__Iluocoetes; s__fimbriatus	0.9763486165651372
1069aa8b771633c750a52bef06cda586	k__Metazoa; p__Chordata	1.0000000000000047
7a0d65f24c3e2596e4bba328c5c46913	k__Metazoa; p__Chordata	0.9999999999999916
f771305a89b55bb421243f046399ce70	k__Metazoa; p__Chordata	1.0000000000000018
