ASV	Species	Group	pident	evalue	Sample.1	Sample.10	Sample.100	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.2	Sample.20	Sample.21	Sample.22	Sample.23	Sample.24	Sample.25	Sample.26	Sample.27	Sample.28	Sample.29	Sample.3	Sample.30	Sample.31	Sample.32	Sample.33	Sample.34	Sample.35	Sample.36	Sample.37	Sample.38	Sample.39	Sample.4	Sample.40	Sample.41	Sample.42	Sample.43	Sample.44	Sample.45	Sample.46	Sample.47	Sample.48	Sample.49	Sample.5	Sample.50	Sample.51	Sample.52	Sample.53	Sample.54	Sample.55	Sample.56	Sample.57	Sample.58	Sample.59	Sample.6	Sample.60	Sample.61	Sample.62	Sample.63	Sample.64	Sample.65	Sample.66	Sample.67	Sample.68	Sample.69	Sample.7	Sample.70	Sample.71	Sample.72	Sample.73	Sample.74	Sample.75	Sample.76	Sample.77	Sample.78	Sample.79	Sample.8	Sample.80	Sample.81	Sample.82	Sample.83	Sample.84	Sample.85	Sample.86	Sample.87	Sample.88	Sample.89	Sample.9	Sample.90	Sample.91	Sample.92	Sample.93	Sample.94	Sample.95	Sample.96	Sample.97	Sample.98	Sample.99
ca9684c751b3199522032306abbc42da	uncultured Chrysophyceae	golden algae	98.4	2.69E-53	0	335	0	0	460	0	0	106	0	263	0	296	529	25	490	0	453	0	1325	0	126	0	309	0	0	650	0	0	178	0	174	0	399	0	369	363	0	567	0	194	0	173	0	392	0	0	153	0	0	0	0	0	0	0	0	0	258	72	0	191	0	0	0	0	234	0	0	0	148	0	42	0	104	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	286	659	80	67	271	0	275	60	98
84e75391c101b76654d59960860449d1	uncultured Chrysophyceae	golden algae	94.4	5.87E-45	0	67	0	0	111	0	0	71	0	165	0	215	167	0	87	18	64	60	38	0	5	0	194	0	0	141	0	0	0	0	232	0	98	0	21	153	0	245	72	77	0	140	55	165	0	0	156	0	199	0	168	0	267	0	77	0	13	114	0	27	0	112	0	131	0	81	20	0	306	0	360	0	687	0	0	134	0	67	16	0	118	0	70	0	169	0	183	0	308	0	0	513	0	218	0	431	29	1177	148	480
f1f8ec7347d8e4406610411e99eb003c	uncultured Chrysophyceae	golden algae	99.2	5.79E-55	0	0	0	0	0	0	11	0	111	0	57	0	0	0	0	70	0	0	0	0	0	0	0	522	0	0	0	0	0	0	0	0	0	270	0	0	551	0	108	0	268	0	500	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	373	0	29	0	451	0	290	0	0	136	0	511	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	217	0	83	53	0	108	0	0	0	219	0	184	0
66465de74f6ae4c2a2516407304f0f97	uncultured Chrysophyceae	golden algae	99.2	5.79E-55	0	0	0	0	39	0	42	36	0	43	92	64	0	319	69	205	33	179	48	0	136	196	24	0	0	29	0	0	68	0	0	0	25	65	186	0	14	29	40	0	52	36	29	37	0	0	18	120	0	0	46	0	27	33	0	0	0	34	0	39	10	0	0	0	0	0	0	0	64	31	0	0	35	0	0	0	0	1650	69	0	0	0	0	0	22	0	19	65	0	0	0	0	0	25	0	130	34	203	37	76
0a3a9268138911379e42113d16aea28d	uncultured Chrysophyceae	golden algae	96	2.71E-48	0	0	0	0	0	0	7	0	148	0	10	0	0	143	0	298	50	48	0	0	0	0	0	0	0	0	0	0	303	15	0	0	29	62	45	0	83	0	45	0	89	21	225	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	34	24	476	0	42	0	241	0	47	0	43	103	21	98	154	0	0	78	0	105	0	0	0	0	0	6	0	0	0	162	0	18	463	0	153	0	76	31	28	346	472	0
a2dcaa7e035301675acf588f5a6ac00b	uncultured Coscinodiscus	diatoms	100	1.24E-56	0	0	0	168	0	0	52	15	21	19	54	32	25	82	75	36	11	19	6	0	0	0	0	0	0	28	0	0	14	0	46	0	0	179	0	5	48	14	0	11	28	70	0	19	0	0	49	0	21	0	17	0	0	0	6	0	28	47	0	7	0	0	0	32	15	22	7	0	13	17	35	12	0	0	0	95	0	27	29	0	11	0	9	0	508	77	22	7	16	17	0	15	85	25	6	626	235	464	36	290
4e523dc4a58f45c428236571e966f976	uncultured Coscinodiscus	diatoms	100	1.24E-56	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	8	0	363	0	0	0	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	24	0	0	0	15	0	0	99	0	0	0	0	0	0	0
71348b04e983e243699c7236a7be92db	uncultured Cryptomonadaceae	cryptomonads	99.13	2.10E-49	236	0	0	220	0	0	35	0	150	0	0	0	0	63	0	24	0	0	0	30	0	0	0	222	0	0	0	247	0	83	0	214	0	80	0	0	48	0	31	0	0	0	18	0	0	30	0	189	0	318	0	198	0	1053	0	83	0	0	130	0	63	0	69	0	27	0	18	279	0	0	20	0	0	0	0	0	211	0	0	83	0	89	0	72	0	50	0	78	0	236	141	0	54	0	0	0	0	0	0	0
ce512d7e368839bb1e9c4f77b2083e1f	uncultured Cryptophyta	cryptomonads	100	4.47E-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	24	0	0	57	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	134	0	177	0	0	0	0	244	0	0	0	0	0	0	0
33a949cb85d4d073657edfa21b69a675	uncultured Cymbella	diatoms	96.748	7.54E-49	20606	113	0	13238	300	0	6607	91	6590	104	2603	46	15	2111	384	2762	117	2787	128	37212	122	61723	131	58129	57754	126	0	18310	2286	32834	37	25667	156	8165	165	62	13497	124	7709	94	3111	141	2777	434	2681	23585	291	47037	79	32986	189	49517	122	15853	115	28414	67	154	28254	60	19600	109	9437	128	39179	96	4164	13422	262	3375	481	9389	166	0	38358	10	82145	811	122	29473	57	73043	206	16520	96	16817	214	6618	57	14437	14047	64	12222	75	361	110	565	98	4922	245
67676981d620a27505b0d89efd43898d	uncultured Cymbella	diatoms	95.935	3.51E-47	4443	0	0	5244	0	0	962	0	917	0	3785	0	0	1781	0	1966	267	1973	62	21279	0	15511	0	14703	17747	0	0	13974	148	3962	0	6953	0	459	0	0	500	0	531	0	1346	0	1278	0	1227	13248	0	18290	0	5752	0	11754	0	6472	0	10567	0	0	14569	0	1290	0	1596	33	876	0	857	8936	2417	887	1955	2119	1228	0	13510	0	16688	0	0	6485	0	4881	0	1353	25	2048	66	3637	195	6046	2683	141	2840	271	946	2265	1596	811	3987	866
e7bd02c9077c85a3fb0e465b8ae0ec15	uncultured Cymbella	diatoms	95.935	3.51E-47	352	0	0	292	0	0	62	0	0	0	299	0	0	136	0	89	0	435	0	554	0	1251	0	5255	0	0	0	2604	0	1769	0	4633	0	71	0	0	115	0	111	0	1240	0	637	0	568	1465	0	836	0	1758	0	1237	0	317	0	1614	0	0	1830	0	775	0	248	0	0	0	222	2320	0	0	220	26	26	0	3511	0	1634	0	0	245	0	3150	0	468	0	1317	0	1693	0	640	187	0	629	24	125	0	664	162	0	20
171658358b173afe141df240952f2e46	uncultured Cymbella	diatoms	96.748	7.54E-49	1053	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	923	0	319	0	3535	198	0	0	324	0	2516	0	2618	0	0	0	0	0	0	69	0	1093	0	770	0	636	5603	0	913	0	928	0	1918	0	1147	0	654	0	0	2541	0	285	0	0	0	44	0	55	527	0	136	0	0	0	0	7420	0	3772	0	0	1405	0	4222	0	317	0	125	0	393	0	697	121	0	202	0	0	0	0	0	0	0
fe8f472840ec16f7c9fdcb5218623523	uncultured Cymbella	diatoms	95.122	1.63E-45	291	0	0	4433	0	0	0	0	105	0	33	0	0	0	0	0	0	43	0	2432	0	1814	0	415	2778	0	0	2443	55	972	0	1910	0	252	0	0	276	0	230	0	0	0	0	0	0	655	0	303	0	449	0	1192	0	338	0	0	0	0	236	0	41	0	82	0	142	0	27	2100	92	0	191	41	196	0	747	0	2232	0	0	242	0	4506	0	1035	0	489	0	372	0	2571	116	20	316	0	0	29	0	0	46	423
daea67ec72aaed447fdb1a705704d06a	uncultured Cymbella	diatoms	95.122	1.63E-45	0	0	0	5	0	0	426	0	480	0	789	0	0	2392	25	1178	0	1546	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	41	0	0	315	0	63	0	465	0	223	0	354	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	214	0	49	0	0	0	201	6	2503	135	2546	1524	2074	0	0	0	0	0	0	0	0	0	109	0	667	0	78	47	732	0	101	1331	495	415	807	3287	2021	3723	650	3051
bb91e9d93632d3880c670939def6e27a	uncultured Cymbella	diatoms	98.148	7.59E-44	0	0	0	0	0	0	332	0	47	0	604	0	0	1365	0	1714	0	1592	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	58	0	0	196	0	0	0	115	0	525	0	150	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	3916	59	2187	252	1696	0	0	0	0	0	0	0	0	0	107	0	82	0	511	0	288	0	0	288	0	217	128	1452	527	2034	190	1008
fa34ef0babff32784db6fc17ee97b1eb	uncultured Cymbella	diatoms	97.581	4.51E-51	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2984	0	1405	0	2156	1545	0	0	28	0	316	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	1222	0	5865	0	636	0	1075	0	454	0	773	0	0	33	0	26	0	0	0	0	0	0	74	0	0	0	0	0	0	1086	0	310	0	0	105	0	48	0	19	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0
1435734aaec1c35cf39e5959d4108e4a	uncultured Cymbella	diatoms	97.6	1.25E-51	0	0	0	197	0	0	0	0	63	0	45	0	0	222	0	0	0	44	0	98	0	159	0	0	0	0	0	0	6	1136	0	687	0	234	0	0	1291	0	995	0	157	0	97	0	25	1266	0	43	0	0	0	214	0	307	0	32	0	0	601	0	619	0	391	0	873	0	38	110	0	27	0	45	0	0	66	0	61	0	0	743	0	1875	0	770	0	333	0	122	0	242	619	0	1135	0	0	0	0	0	0	0
39b33e63a63732a7b2ae329ad2796e12	uncultured Cymbella	diatoms	94.309	7.59E-44	553	0	0	1642	0	0	6	0	0	0	23	0	0	0	0	0	0	0	0	0	0	31	0	79	84	0	0	22	0	99	0	3037	0	49	0	0	0	0	0	0	0	0	0	0	13	446	0	0	0	660	0	263	0	42	0	247	0	0	437	0	59	0	0	0	8	0	15	1388	0	0	0	0	0	0	0	0	73	0	0	450	0	215	0	205	0	1869	0	231	0	352	433	0	96	0	0	0	0	0	13	0
c5172d07a91b570c39af493df7656e52	uncultured Cymbella	diatoms	94.783	1.64E-40	117	0	0	321	0	0	67	0	154	0	20	0	0	0	0	0	0	0	0	4	0	576	0	155	250	0	0	461	0	179	0	5389	0	0	0	0	0	0	47	0	0	0	908	0	0	15	0	2617	0	104	0	0	0	111	0	0	0	0	64	0	54	0	9	0	0	0	19	327	0	19	0	0	0	0	228	0	239	0	0	0	0	0	0	64	0	93	0	0	0	33	37	0	0	0	0	0	0	0	0	0
3169bf4394188ea5ffd44f58b6021e99	uncultured Cymbella	diatoms	95.122	1.63E-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10c6f14f33a63a7586fbd053b5759a09	uncultured Cymbella	diatoms	95.935	3.51E-47	0	0	0	120	0	0	168	0	150	0	0	0	0	810	0	877	0	910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	168	0	0	0	223	0	0	0	0	0	0	0	0	0	0	339	0	0	201	0	0	0	0	0	0	0	119	0	570	0	568	128	396	0	0	0	0	0	0	0	0	0	125	0	25	0	747	244	366	178	39	0	175	0	0	297	72	285	196	385
f802b5494e2dff22fe492c88e47c14d6	uncultured Cymbella	diatoms	96.8	5.83E-50	0	0	0	0	0	0	170	0	44	0	488	0	0	385	7	314	0	334	0	0	0	0	0	134	116	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	86	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	149	0	347	288	168	0	0	0	0	0	0	0	0	0	0	0	165	0	139	0	0	0	0	178	0	0	47	252	245	191	66	274
68681e3cbbd29bbd22465b1949645796	uncultured Cymbella	diatoms	95.161	4.54E-46	0	0	0	0	0	0	449	0	296	0	192	0	0	413	0	702	0	261	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	246	0	8	0	0	0	93	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	36	0	153	24	202	34	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	18	15	0	165	41	60	79	20	86	150	121	227	77
3bd40d06f2d5f5ba0c3ffc2b6de6cfbc	uncultured Cymbella	diatoms	94.309	7.59E-44	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	933	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	15	0	446	0	348	0	602	0	48	0	0	0	0	61	0	0	0	0	0	21	82	0	0	0	0	0	0	94	0	0	0	0	64	0	276	0	56	0	243	0	36	0	285	0	0	97	0	0	0	0	0	0	0
6ecbf5e61b0319b7bed714ac545e8616	uncultured Cymbella	diatoms	95.122	1.63E-45	0	0	0	0	0	0	0	0	0	0	41	0	0	38	0	322	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	107	0	613	0	420	0	0	0	0	0	0	0	0	9	0	0	63	0	0	0	145	0	0	64	0	171	0	785	19	260	0	166
c4f4de51f5cee9494966157b7d38fbbe	uncultured Cymbella	diatoms	93.496	3.53E-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	488	0	505	31	252	0	0	0	0	0	0	0	0	0	41	0	0	0	83	0	86	0	0	147	0	18	0	789	14	324	0	168
79d9e7cf6251bfadfaf129b390bfd018	uncultured Cymbella	diatoms	96.748	7.54E-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be2902ee1a0cc075a20a0952ce832f00	uncultured Cymbella	diatoms	94.309	7.59E-44	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
f4393176cdeca1d1a3c2f26ceac2feb6	uncultured Cymbella	diatoms	92.8	1.64E-40	0	0	0	0	0	0	0	0	50	0	0	0	0	46	0	1405	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	133	0	192	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	33	0	0	0	0	19	0	0	43	109
da860bb479fe4a070534a0b8754a11a8	uncultured Cymbella	diatoms	95.935	3.51E-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31a5e46e13b513cae42d5c4f63d027dd	uncultured Cymbella	diatoms	95.935	3.51E-47	0	0	0	0	0	0	173	0	0	0	42	0	0	0	0	35	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	858	0	0	135	172	0	0	0	0	58	0	0	0	0	55	0	0	16	0	0	130	0	0	0	0	0	0	0	53	0	0	0	0
fabd9441e5aa6f893bd9d9a29a62f8bc	uncultured Cymbella	diatoms	96	2.71E-48	0	0	0	0	0	0	201	0	64	0	227	0	0	23	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	142	0	0	0	928	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	16	0	26	13	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	108	0	8	0	26	0	153	0	0	0
94b7418ff830b4c35e95c9130156cbde	uncultured Cymbella	diatoms	95.2	1.26E-46	306	0	0	8	0	0	72	0	48	0	83	0	0	180	0	146	0	70	0	34	0	15	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	10	0	0	0	27	0	30	0	0	0	39	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	99	0	447	0	0	0	0	0	0	0	0	158	0	13	0	0	0	0	0	0	0	0	0	0	175	0	0	0
43572b117e5c45029e1d36e2e245991b	uncultured Cymbella	diatoms	93.548	9.82E-43	0	0	0	2184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313063d23f3de6ad90efd1f2b2a5636e	uncultured Cymbella	diatoms	95.122	1.63E-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4acc23da0e6c64f6ec5507a185387515	uncultured Cymbella	diatoms	96	2.71E-48	0	0	0	0	0	0	61	0	0	0	178	0	0	180	0	116	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	97	73	276	54	122	0	0	0	0	0	0	0	0	0	44	74	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	196
d1178b004f8b1f8389dae72d57870d06	uncultured Cymbella	diatoms	96	2.71E-48	0	0	0	23	0	0	0	0	156	0	89	0	0	148	0	177	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	96	0	123	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	41	0	132	74	422
eb3816d6aa7267b3833d17daa61e15bc	uncultured Cymbella	diatoms	95.935	3.51E-47	0	0	0	0	0	0	0	0	0	0	94	0	0	44	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	265	0	79	0	0	0	0	0	0	0	0	105	0	0	87	0	0	0	0	0	154	93	0	0	0	207	0	111	0	50
2a94d71cce2917687282d2f82aa1ba09	uncultured Cymbella	diatoms	95.935	3.51E-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da3aace8fd4d926319049ff0dc237ad0	uncultured Cymbella	diatoms	94.355	2.11E-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	77	36
72b1a5a319ec935f800c3bbcefc04b99	uncultured Cymbella	diatoms	88.618	3.58E-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d43d4704a912d1d7c06a4495a2daa404	uncultured diatom	diatoms	100	1.24E-56	466	0	0	5769	0	0	13726	0	5796	356	17364	82	0	15027	304	4312	91	7205	248	404	0	1182	0	3685	95	0	0	2948	7191	16983	0	16147	0	16799	0	66	18163	61	15971	86	21240	611	15743	974	14496	1879	636	2705	0	2345	0	3160	0	5485	69	3174	0	103	5755	102	25021	0	16914	0	21650	0	9404	6254	672	4845	1312	7806	431	0	1577	141	1211	0	71	731	126	20925	513	6037	554	7026	966	14234	419	6677	5874	635	12763	395	3798	3082	7325	2439	7631	1401
a38fae1ea75a74354e8b5d0466991dea	uncultured diatom	diatoms	100	1.24E-56	182	62	0	168	104	0	399	68	192	84	368	43	164	1779	348	903	33	770	492	0	0	160	117	2669	0	110	0	306	605	2592	85	1919	97	902	49	87	2772	532	1355	149	538	968	544	1600	486	217	786	0	716	184	356	758	1568	1754	347	1002	37	867	3286	594	1047	165	509	26	1213	57	512	112	2051	183	3091	468	1949	0	289	1203	85	580	65	517	931	843	5941	1162	2686	551	4575	2306	1548	0	978	2884	1662	2057	4916	15309	3465	10171	5793	6034
675141897ab557177138c11f2bd6f250	uncultured diatom	diatoms	100	1.24E-56	0	0	0	55	0	0	0	0	0	55	0	137	67	0	0	162	0	132	0	231	0	889	60	176	463	0	0	41	0	1739	0	793	45	326	0	0	1966	0	311	0	101	0	114	0	70	0	0	180	0	0	0	229	0	476	0	214	0	152	841	0	2087	0	2339	0	1539	0	0	0	82	0	66	0	91	0	0	0	444	0	50	198	115	1873	0	1305	0	1375	0	594	0	393	711	0	748	0	0	0	136	0	0	0
ebe6922c6aa9509411b5eee9a3b65a5e	uncultured diatom	diatoms	100	1.24E-56	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2448	0	593	0	1851	51	0	0	0	0	974	114	0	0	0	0	0	0	0	0	0	139	0	0	0	0	500	0	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	351	0	181	0	631	0	57	0	94	0	0	58	0	71	1359	0	0	0	0	0	0	66	0	374	109	148	0	1073	3354	530	6498	339
45587c20ca96a63fea1ad511d8de1f72	uncultured diatom	diatoms	100	1.24E-56	0	211	0	0	187	0	0	155	0	257	27	148	336	92	197	0	60	27	207	0	64	0	291	0	0	298	0	0	278	103	310	0	330	0	112	425	270	384	83	271	266	162	0	405	44	0	213	0	140	0	70	0	306	0	60	0	0	136	0	169	920	155	73	512	26	178	0	0	74	42	256	0	43	0	0	334	0	486	186	0	259	0	205	0	179	0	310	347	68	0	0	182	88	204	14	254	28	301	239	117
64ecef3a424f1b0aff78a269417f4f3d	uncultured diatom	diatoms	99.2	5.79E-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4088e10f74fb4e11706e4cce6e9e5bf	uncultured diatom	diatoms	99.2	5.79E-55	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b8b1da6b9ac026c0f52cfb05610f446	uncultured diatom	diatoms	92.8	1.27E-41	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a562edf986b630f0004159b331f78b5	uncultured diatom	diatoms	96.8	5.83E-50	0	0	0	56	0	0	0	0	0	0	28	0	0	28	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	8	0	193	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	241	0	58	0	39	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	152	0	0	0	0	0	0	27	63	0	100	70	49
062db412626bf01a8fdbaf33cb545692	uncultured Emiliania	haptophytes	100	1.24E-56	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	44	0	0	0	0	0	6	0	0	0	0	63	426	13	80	0	36	0	0	45	60	218	0	93	0	122	0	0	0	9	195	0	48	0	21	41	15	0	496	0	0	330	13	381	0	414	0	180	0	14	126	0	0	0	9	0	0	0	0	0	0	0	0	0	582	0	20	0	134	0	141	0	110	77	0	9	0	16	0	88	0	10	0
